1, 677
1, 661
1, 300
1, 443
1, 453
1, 720
3, 284
3, 465
3, 552
3, 500
4, 567
4, 277
4, 464
4, 633
4, 744
4, 753
4, 557
4, 721
5, 429
5, 395
5, 614
5, 783
6, 450
6, 515
6, 496
6, 667
6, 635
6, 718
6, 696
6, 1166
6, 1405
6, 1686
7, 877
7, 775
7, 1775
7, 1131
8, 726
8, 1369
8, 1572
8, 1428
8, 1815
8, 1555
8, 1695
8, 1831
8, 2041
8, 2042
8, 2355
8, 2431
9, 2241
9, 2178
9, 2466
9, 1950
9, 2004
9, 1799
10, 1725
10, 2165
10, 2314
10, 2480
10, 1743
10, 2184
10, 2321
10, 2789
10, 2326
10, 2199
10, 2514
11, 2522
11, 2685
11, 3029
11, 2710
11, 2700
12, 2757
12, 3142
12, 2877
12, 2821
12, 2915
12, 3443
12, 2988
12, 3472
12, 3621
12, 3664
12, 3644
12, 3335
12, 3443
13, 3726
13, 3489
13, 3332
13, 3233
13, 3655
13, 3700
14, 3951
14, 4109
14, 4575
14, 4379
14, 4443
14, 4598
14, 4988
14, 5228
14, 5510
14, 5576
14, 5966
14, 5555
15, 5910
15, 5740
15, 6090
15, 5911
16, 5468
16, 6088
16, 6010
16, 6322
16, 5955
16, 6072
16, 5922
16, 6339
16, 6722
17, 6555
17, 6432
17, 6054
17, 5988
17, 6133
17, 6078
17, 6054
18, 5739
18, 5799
18, 5744
18, 5333
18, 5177
18, 5455
18, 5354
19, 5157
19, 4922
19, 4644
19, 4498
19, 4488
20, 4966
20, 4921
20, 4933
20, 4633
20, 4920
20, 5067
20, 5338
20, 5311
20, 5353
20, 5276
20, 5544
20, 5533
20, 5344
20, 5443
21, 5505
21, 5547
21, 5477
21, 5206
21, 5555
21, 5593
21, 5815
21, 6042
22, 6731
22, 6649
22, 6388
22, 6921
22, 7063
22, 7229
22, 7233
22, 8022
22, 8830
22, 8990
22, 9509
22, 9653
23, 9900
23, 10238
23, 10278
23, 10401
23, 10906
23, 11288
23, 11366
23, 11574
24, 11583
24, 11490
24, 10878
24, 10882
24, 10933
24, 10822
25, 10488
25, 10735
25, 10722
25, 10092
25, 10177
26, 9749
26, 9376
26, 9322
26, 9279
26, 9155
27, 8722
27, 8799
27, 8587
27, 8654
27, 8489
27, 8832
27, 8693
28, 8492
28, 8367
28, 8411
28, 8344
28, 8565
28, 8588
29, 9066
29, 8844
29, 9111
29, 9022
29, 9199
29, 9400
29, 9855
29, 9594
29, 10087
29, 10177
30, 10191
30, 10321
30, 10610
30, 10656
30, 10767
30, 11209
30, 11099
31, 11511
31, 11810
31, 11944
31, 12019
31, 12139
31, 12066
31, 12787
31, 13088
31, 13358
31, 13063
31, 13123
32, 13159
32, 13476
32, 13699
32, 13534
33, 13968
33, 14199
33, 14232
33, 14164
33, 14491
33, 14517
33, 15165
33, 15279
33, 15132
34, 15022
34, 15122
34, 15277
34, 15342
35, 15296
35, 15535
35, 15268
35, 15380
35, 15367
35, 15354
35, 14926
35, 14844
36, 14967
36, 14436
36, 14401
36, 14193
37, 14140
37, 14416
37, 14465
37, 14306
37, 13778
37, 14289
37, 13976
37, 13945
38, 13543
38, 13233
38, 13033
39, 12766
39, 12853
39, 12878
39, 12307
39, 12011
39, 12228
39, 11843
39, 11666
40, 11345
